Fiscal Year,Month,Scenario,Financial Plan Year,Expense Type,Agency,Function,Occupational Group,Positions
2027,2027-08-01,Adopted Budget,2024,NREIMB,NYCT,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,REIMB,LIRR,Maintenance,Operational Hourlies,624.4
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Maintenance,Professional/Technical/Clerical,10
2027,2027-08-01,Adopted Budget,2024,NREIMB,GCMCOC,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,-10
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTABC,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Engineering,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTAHQ,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTABC,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTAHQ,Public Safety,Professional/Technical/Clerical,60
2027,2027-08-01,Adopted Budget,2025,REIMB,SIR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,GCMCOC,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,NYCT,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTABC,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,MTAHQ,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTABC,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,NYCT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTAHQ,Administration,Managers/Supervisors,832
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Maintenance,Operational Hourlies,33
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,REIMB,MNR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Engineering,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTABC,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,MTAHQ,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,GCMCOC,Administration,Managers/Supervisors,4
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTABC,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,REIMB,MNR,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MNR,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,NYCT,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTABC,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,SIR,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,REIMB,BT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTAHQ,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MNR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTABC,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MNR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTABC,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTAHQ,Administration,Professional/Technical/Clerical,-1
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Engineering,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,CD,Engineering,Professional/Technical/Clerical,3
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Operations,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,NYCT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MNR,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MTAHQ,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,LIRR,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MTABC,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTABC,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,BT,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MNR,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTABC,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MTABC,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,BT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTABC,Maintenance,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,CD,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,GCMCOC,Administration,Professional/Technical/Clerical,6
2027,2027-08-01,Adopted Budget,2024,REIMB,LIRR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,CD,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,CD,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MTABC,Public Safety,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MNR,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,SIR,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MNR,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,NYCT,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,LIRR,Engineering,Managers/Supervisors,139
2027,2027-08-01,Adopted Budget,2025,NREIMB,MNR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,LIRR,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Engineering,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,REIMB,NYCT,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,SIR,Administration,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,MNR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2025,REIMB,LIRR,Operations,Professional/Technical/Clerical,1
2027,2027-08-01,Adopted Budget,2024,NREIMB,SIR,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Public Safety,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MTABC,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,CD,Administration,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,MNR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,2
2027,2027-08-01,Adopted Budget,2028,NREIMB,CD,Administration,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,LIRR,Operations,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,REIMB,MNR,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,SIR,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTAHQ,Administration,Professional/Technical/Clerical,1122
2027,2027-08-01,Adopted Budget,2024,NREIMB,MTAHQ,Public Safety,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,NYCT,Engineering,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2025,NREIMB,CD,Engineering,Managers/Supervisors,3
2027,2027-08-01,Adopted Budget,2025,NREIMB,MTABC,Operations,Managers/Supervisors,0
2027,2027-08-01,Adopted Budget,2028,NREIMB,NYCT,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2028,REIMB,SIR,Maintenance,Operational Hourlies,0
2027,2027-08-01,Adopted Budget,2024,NREIMB,BT,Engineering,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2028,REIMB,MTABC,Maintenance,Professional/Technical/Clerical,0
2027,2027-08-01,Adopted Budget,2024,REIMB,NYCT,Engineering,Managers/Supervisors,0
