month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-01-01,Brooklyn,2,LCL/LTD,B35,Peak,581,3451.998,5.937179
2025-01-01,Brooklyn,1,LCL/LTD,B36,Off-Peak,2259,17518.338,7.754259
2025-01-01,Brooklyn,1,LCL/LTD,B36,Peak,1341,9522.642,7.095958
2025-01-01,Brooklyn,2,LCL/LTD,B36,Off-Peak,519,4359.507,8.390489
2025-01-01,Brooklyn,2,LCL/LTD,B36,Peak,224,1774.74,7.904156
2025-01-01,Brooklyn,1,LCL/LTD,B37,Off-Peak,1029,8133.544,7.8982973
2025-01-01,Brooklyn,1,LCL/LTD,B37,Peak,486,3259.9658,6.7068057
2025-01-01,Brooklyn,2,LCL/LTD,B37,Off-Peak,295,2582.564,8.741202
2025-01-01,Brooklyn,2,LCL/LTD,B37,Peak,109,922.27496,8.408184
2025-01-01,Brooklyn,1,LCL/LTD,B38,Off-Peak,4191,27732.521,6.6158547
2025-01-01,Brooklyn,1,LCL/LTD,B38,Peak,2250,13660.095,6.070404
2025-01-01,Brooklyn,2,LCL/LTD,B38,Off-Peak,992,7216.3,7.272358
2025-01-01,Brooklyn,2,LCL/LTD,B38,Peak,405,2828.0261,6.981143
2025-01-01,Brooklyn,1,LCL/LTD,B39,Off-Peak,93,1269.979,13.614576
2025-01-01,Brooklyn,1,LCL/LTD,B39,Peak,49,659.813,13.39956
2025-01-01,Brooklyn,2,LCL/LTD,B39,Off-Peak,31,443.465,14.264294
2025-01-01,Brooklyn,2,LCL/LTD,B39,Peak,16,240.001,14.458137
2025-01-01,Brooklyn,1,LCL/LTD,B4,Off-Peak,1849,13899.935,7.5160704
2025-01-01,Brooklyn,1,LCL/LTD,B4,Peak,888,5863.286,6.5973473
2025-01-01,Brooklyn,2,LCL/LTD,B4,Off-Peak,553,4703.455,8.494677
2025-01-01,Brooklyn,2,LCL/LTD,B4,Peak,224,1770.433,7.875903
2025-01-01,Brooklyn,1,LCL/LTD,B41,Off-Peak,6617,46752.62,7.0653114
2025-01-01,Brooklyn,1,LCL/LTD,B41,Peak,3197,21064.635,6.587245
2025-01-01,Brooklyn,2,LCL/LTD,B41,Off-Peak,1828,14000.042,7.657926
2025-01-01,Brooklyn,2,LCL/LTD,B41,Peak,725,5364.204,7.39114
2025-01-01,Brooklyn,1,LCL/LTD,B42,Off-Peak,655,5265.987,8.028381
2025-01-01,Brooklyn,1,LCL/LTD,B42,Peak,386,2591.415,6.7098985
2025-01-01,Brooklyn,2,LCL/LTD,B42,Off-Peak,157,1411.322,8.961864
2025-01-01,Brooklyn,2,LCL/LTD,B42,Peak,61,490.538,8.035678
2025-01-01,Brooklyn,1,LCL/LTD,B43,Off-Peak,2523,17106.99,6.7792163
2025-01-01,Brooklyn,1,LCL/LTD,B43,Peak,1283,7360.52,5.7356405
2025-01-01,Brooklyn,2,LCL/LTD,B43,Off-Peak,689,5104.324,7.405731
2025-01-01,Brooklyn,2,LCL/LTD,B43,Peak,255,1757.708,6.866658
2025-01-01,Brooklyn,1,LCL/LTD,B44,Off-Peak,3714,26892.36,7.2406235
2025-01-01,Brooklyn,1,LCL/LTD,B44,Peak,1506,9384.056,6.2298408
2025-01-01,Brooklyn,2,LCL/LTD,B44,Off-Peak,1142,9308.568,8.150104
2025-01-01,Brooklyn,2,LCL/LTD,B44,Peak,438,3355.343,7.651386
2025-01-01,Brooklyn,1,LCL/LTD,B44+,Off-Peak,36,301.725,8.35257
2025-01-01,Brooklyn,1,SBS,B44+,Off-Peak,2862,25177.377,8.796961
2025-01-01,Brooklyn,1,SBS,B44+,Peak,1741,14497.449,8.3238535
2025-01-01,Brooklyn,2,SBS,B44+,Off-Peak,771,7310.7812,9.474274
2025-01-01,Brooklyn,2,SBS,B44+,Peak,358,3428.672,9.553132
2025-01-01,Brooklyn,1,LCL/LTD,B45,Off-Peak,1436,9253.868,6.4411364
2025-01-01,Brooklyn,1,LCL/LTD,B45,Peak,755,4261.544,5.636977
2025-01-01,Brooklyn,2,LCL/LTD,B45,Off-Peak,396,2822.256,7.123691
2025-01-01,Brooklyn,2,LCL/LTD,B45,Peak,150,1029.264,6.8595495
2025-01-01,Brooklyn,1,LCL/LTD,B46,Off-Peak,4075,29040.016,7.125984
2025-01-01,Brooklyn,1,LCL/LTD,B46,Peak,1696,10908.571,6.4314456
2025-01-01,Brooklyn,2,LCL/LTD,B46,Off-Peak,1320,9971.649,7.552404
2025-01-01,Brooklyn,2,LCL/LTD,B46,Peak,524,3828.3489,7.302034
2025-01-01,Brooklyn,1,LCL/LTD,B46+,Off-Peak,33,256.956,7.688945
2025-01-01,Brooklyn,1,SBS,B46+,Off-Peak,2493,21617.578,8.669834
2025-01-01,Brooklyn,1,SBS,B46+,Peak,1825,14938.226,8.183903
2025-01-01,Brooklyn,2,SBS,B46+,Off-Peak,695,6120.256,8.801178
2025-01-01,Brooklyn,2,SBS,B46+,Peak,346,3055.6091,8.80842
2025-01-01,Brooklyn,1,LCL/LTD,B47,Off-Peak,2769,19407.283,7.0084734
2025-01-01,Brooklyn,1,LCL/LTD,B47,Peak,1299,7961.435,6.12764
2025-01-01,Brooklyn,2,LCL/LTD,B47,Off-Peak,850,6427.62,7.5617256
2025-01-01,Brooklyn,2,LCL/LTD,B47,Peak,281,2025.851,7.183897
2025-01-01,Brooklyn,1,LCL/LTD,B48,Off-Peak,1475,10294.256,6.9753776
2025-01-01,Brooklyn,1,LCL/LTD,B48,Peak,740,4143.464,5.595199
2025-01-01,Brooklyn,2,LCL/LTD,B48,Off-Peak,462,3475.28,7.5182643
2025-01-01,Brooklyn,2,LCL/LTD,B48,Peak,155,1088.0801,7.005897
2025-01-01,Brooklyn,1,LCL/LTD,B49,Off-Peak,3078,23743.248,7.711744
2025-01-01,Brooklyn,1,LCL/LTD,B49,Peak,1498,10093.161,6.737007
2025-01-01,Brooklyn,2,LCL/LTD,B49,Off-Peak,717,6203.36,8.644312
2025-01-01,Brooklyn,2,LCL/LTD,B49,Peak,308,2459.185,7.972367
2025-01-01,Brooklyn,1,LCL/LTD,B52,Off-Peak,2748,17656.807,6.424237
2025-01-01,Brooklyn,1,LCL/LTD,B52,Peak,1448,8248.845,5.6955786
2025-01-01,Brooklyn,2,LCL/LTD,B52,Off-Peak,776,5505.611,7.086975
2025-01-01,Brooklyn,2,LCL/LTD,B52,Peak,301,2047.501,6.8002267
2025-01-01,Brooklyn,1,LCL/LTD,B54,Off-Peak,1824,11159.458,6.11639
2025-01-01,Brooklyn,1,LCL/LTD,B54,Peak,1019,5376.178,5.2739587
2025-01-01,Brooklyn,2,LCL/LTD,B54,Off-Peak,529,3739.706,7.060575
2025-01-01,Brooklyn,2,LCL/LTD,B54,Peak,196,1281.714,6.527451
2025-01-01,Brooklyn,1,LCL/LTD,B57,Off-Peak,2005,13823.066,6.8937902
2025-01-01,Brooklyn,1,LCL/LTD,B57,Peak,927,5654.348,6.0945034
2025-01-01,Brooklyn,2,LCL/LTD,B57,Off-Peak,579,4778.974,8.246972
2025-01-01,Brooklyn,2,LCL/LTD,B57,Peak,208,1670.668,8.003945
2025-01-01,Brooklyn,1,LCL/LTD,B6,Off-Peak,9044,71690.984,7.9266677
2025-01-01,Brooklyn,1,LCL/LTD,B6,Peak,4250,29792.578,7.009247
2025-01-01,Brooklyn,2,LCL/LTD,B6,Off-Peak,2208,17957.463,8.130337
2025-01-01,Brooklyn,2,LCL/LTD,B6,Peak,895,6949.538,7.7624207
2025-01-01,Brooklyn,1,LCL/LTD,B60,Off-Peak,2623,17980.684,6.8548956
2025-01-01,Brooklyn,1,LCL/LTD,B60,Peak,1267,7567.392,5.971935
2025-01-01,Brooklyn,2,LCL/LTD,B60,Off-Peak,648,4994.456,7.6985636
2025-01-01,Brooklyn,2,LCL/LTD,B60,Peak,223,1584.68,7.0811996
2025-01-01,Brooklyn,1,LCL/LTD,B61,Off-Peak,2065,15330.669,7.421865
2025-01-01,Brooklyn,1,LCL/LTD,B61,Peak,1057,7103.8467,6.7177534
2025-01-01,Brooklyn,2,LCL/LTD,B61,Off-Peak,654,5455.71,8.333282
2025-01-01,Brooklyn,2,LCL/LTD,B61,Peak,237,1865.157,7.838395
2025-01-01,Brooklyn,1,LCL/LTD,B62,Off-Peak,2212,16381.258,7.403343
2025-01-01,Brooklyn,1,LCL/LTD,B62,Peak,1089,7024.992,6.4494944
2025-01-01,Brooklyn,2,LCL/LTD,B62,Off-Peak,747,5822.722,7.7942576
2025-01-01,Brooklyn,2,LCL/LTD,B62,Peak,261,1932.502,7.380305
2025-01-01,Brooklyn,1,LCL/LTD,B63,Off-Peak,3127,18258.25,5.837536
2025-01-01,Brooklyn,1,LCL/LTD,B63,Peak,1334,7113.442,5.329235
2025-01-01,Brooklyn,2,LCL/LTD,B63,Off-Peak,997,6262.712,6.2803583
2025-01-01,Brooklyn,2,LCL/LTD,B63,Peak,387,2261.171,5.8387456
2025-01-01,Brooklyn,1,LCL/LTD,B64,Off-Peak,1561,12639.33,8.094635
2025-01-01,Brooklyn,1,LCL/LTD,B64,Peak,727,5298.423,7.28532
2025-01-01,Brooklyn,2,LCL/LTD,B64,Off-Peak,541,4783.634,8.839542
2025-01-01,Brooklyn,2,LCL/LTD,B64,Peak,222,1848.424,8.303077
2025-01-01,Brooklyn,1,LCL/LTD,B65,Off-Peak,1348,8861.687,6.5731764
2025-01-01,Brooklyn,1,LCL/LTD,B65,Peak,601,3529.3052,5.8702335
2025-01-01,Brooklyn,2,LCL/LTD,B65,Off-Peak,502,3766.7422,7.492604
2025-01-01,Brooklyn,2,LCL/LTD,B65,Peak,189,1403.776,7.4113636
2025-01-01,Brooklyn,1,LCL/LTD,B67,Off-Peak,1522,10803.989,7.09626
2025-01-01,Brooklyn,1,LCL/LTD,B67,Peak,878,5657.297,6.4407783
2025-01-01,Brooklyn,2,LCL/LTD,B67,Off-Peak,311,2399.3088,7.708107
2025-01-01,Brooklyn,2,LCL/LTD,B67,Peak,118,862.46594,7.263517
2025-01-01,Brooklyn,1,LCL/LTD,B68,Off-Peak,3037,23184.611,7.6318846
2025-01-01,Brooklyn,1,LCL/LTD,B68,Peak,1383,10024.693,7.247722
2025-01-01,Brooklyn,2,LCL/LTD,B68,Off-Peak,1052,8742.576,8.310172
2025-01-01,Brooklyn,2,LCL/LTD,B68,Peak,414,3286.013,7.918485
2025-01-01,Brooklyn,1,LCL/LTD,B69,Off-Peak,1111,7760.09,6.9805975
2025-01-01,Brooklyn,1,LCL/LTD,B69,Peak,749,4722.544,6.303512
2025-01-01,Brooklyn,2,LCL/LTD,B69,Off-Peak,260,1982.054,7.6052465
2025-01-01,Brooklyn,2,LCL/LTD,B69,Peak,135,1063.55,7.8352475
2025-01-01,Brooklyn,1,LCL/LTD,B7,Off-Peak,1429,10837.482,7.5809546
2025-01-01,Brooklyn,1,LCL/LTD,B7,Peak,879,5952.6113,6.767364
2025-01-01,Brooklyn,2,LCL/LTD,B7,Off-Peak,379,3171.935,8.359425
2025-01-01,Brooklyn,2,LCL/LTD,B7,Peak,175,1386.167,7.878025
2025-01-01,Brooklyn,1,LCL/LTD,B70,Off-Peak,1305,8574.721,6.5689855
2025-01-01,Brooklyn,1,LCL/LTD,B70,Peak,737,4466.079,6.058135
2025-01-01,Brooklyn,2,LCL/LTD,B70,Off-Peak,467,3202.173,6.8434114
2025-01-01,Brooklyn,2,LCL/LTD,B70,Peak,186,1254.686,6.7409525
2025-01-01,Brooklyn,1,LCL/LTD,B74,Off-Peak,438,3131.008,7.1406307
2025-01-01,Brooklyn,1,LCL/LTD,B74,Peak,257,1783.705,6.9260683
2025-01-01,Brooklyn,2,LCL/LTD,B74,Off-Peak,114,858.704,7.4892964
2025-01-01,Brooklyn,2,LCL/LTD,B74,Peak,53,394.625,7.316903
2025-01-01,Brooklyn,1,LCL/LTD,B8,Off-Peak,3851,25679.072,6.6673307
2025-01-01,Brooklyn,1,LCL/LTD,B8,Peak,1914,11381.782,5.944883
2025-01-01,Brooklyn,2,LCL/LTD,B8,Off-Peak,1146,8677.718,7.566601
2025-01-01,Brooklyn,2,LCL/LTD,B8,Peak,467,3331.3162,7.1299233
2025-01-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,3836,28499.459,7.427698
2025-01-01,Brooklyn,1,LCL/LTD,B82,Peak,1406,9497.761,6.752851
2025-01-01,Brooklyn,2,LCL/LTD,B82,Off-Peak,1348,10344.614,7.671338
2025-01-01,Brooklyn,2,LCL/LTD,B82,Peak,553,3988.049,7.2019014
2025-01-01,Brooklyn,1,SBS,B82+,Off-Peak,2379,21165.508,8.893497
2025-01-01,Brooklyn,1,SBS,B82+,Peak,1452,12482.89,8.594286
2025-01-01,Brooklyn,2,SBS,B82+,Off-Peak,103,970.634,9.403317
2025-01-01,Brooklyn,2,SBS,B82+,Peak,49,453.88,9.115836
2025-01-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,1623,13751.154,8.469132
2025-01-01,Brooklyn,1,LCL/LTD,B83,Peak,784,5662.673,7.2215614
2025-01-01,Brooklyn,2,LCL/LTD,B83,Off-Peak,425,4025.3591,9.453071
2025-01-01,Brooklyn,2,LCL/LTD,B83,Peak,167,1525.812,9.10113
2025-01-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,172,1748.571,10.107688
2025-01-01,Brooklyn,1,LCL/LTD,B84,Peak,104,905.4,8.701865
2025-01-01,Brooklyn,2,LCL/LTD,B84,Off-Peak,42,427.104,10.137364
2025-01-01,Brooklyn,2,LCL/LTD,B84,Peak,17,175.764,9.79217
2025-01-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,3252,21857.637,6.7210007
2025-01-01,Brooklyn,1,LCL/LTD,B9,Peak,1743,10767.13,6.176538
2025-01-01,Brooklyn,2,LCL/LTD,B9,Off-Peak,953,7262.449,7.614703
2025-01-01,Brooklyn,2,LCL/LTD,B9,Peak,383,2855.897,7.4561095
2025-01-01,Brooklyn,1,EXP,BM1,Off-Peak,706,8356.24,11.827104
2025-01-01,Brooklyn,1,EXP,BM1,Peak,740,8134.725,10.989786
2025-01-01,Brooklyn,2,EXP,BM1,Off-Peak,75,933.57,12.322775
2025-01-01,Brooklyn,2,EXP,BM1,Peak,25,298.464,11.831288
2025-01-01,Brooklyn,1,EXP,BM2,Off-Peak,763,8885.325,11.631432
2025-01-01,Brooklyn,1,EXP,BM2,Peak,524,5402.268,10.291837
2025-01-01,Brooklyn,2,EXP,BM2,Off-Peak,91,1151.259,12.612582
2025-01-01,Brooklyn,2,EXP,BM2,Peak,30,375.078,12.19017
2025-01-01,Brooklyn,1,EXP,BM3,Off-Peak,518,6165.7637,11.893905
2025-01-01,Brooklyn,1,EXP,BM3,Peak,412,4597.62,11.1468115
2025-01-01,Brooklyn,2,EXP,BM3,Off-Peak,71,867.401,12.183074
2025-01-01,Brooklyn,2,EXP,BM3,Peak,17,201.98,11.591761
2025-01-01,Brooklyn,1,EXP,BM4,Off-Peak,340,4130.284,12.131184
2025-01-01,Brooklyn,1,EXP,BM4,Peak,389,4065.659,10.438127
2025-01-01,Brooklyn,2,EXP,BM4,Off-Peak,59,787.83,13.276418
2025-01-01,Brooklyn,2,EXP,BM4,Peak,18,244.067,12.894268
2025-01-01,Brooklyn,1,EXP,BM5,Off-Peak,406,5308.333,13.045302
2025-01-01,Brooklyn,1,EXP,BM5,Peak,298,3473.508,11.647479
2025-01-01,Brooklyn,2,EXP,BM5,Off-Peak,50,678.25995,13.511977
2025-01-01,Brooklyn,2,EXP,BM5,Peak,19,271.304,13.585389
2025-01-01,Brooklyn,1,EXP,X27,Off-Peak,905,11503.547,12.697581
2025-01-01,Brooklyn,1,EXP,X27,Peak,514,6393.173,12.414263
2025-01-01,Brooklyn,2,EXP,X27,Off-Peak,256,3519.9119,13.736049
2025-01-01,Brooklyn,2,EXP,X27,Peak,118,1639.584,13.810188
2025-01-01,Brooklyn,1,EXP,X28,Off-Peak,732,9254.785,12.642098
2025-01-01,Brooklyn,1,EXP,X28,Peak,610,7246.742,11.879007
2025-01-01,Brooklyn,2,EXP,X28,Off-Peak,191,2633.468,13.717924
2025-01-01,Brooklyn,2,EXP,X28,Peak,136,1827.3411,13.338661
2025-01-01,Brooklyn,1,EXP,X37,Off-Peak,144,2164.103,14.9481
2025-01-01,Brooklyn,1,EXP,X37,Peak,610,8057.898,13.198544
2025-01-01,Brooklyn,2,EXP,X37,Off-Peak,5,93.656,18.111387
2025-01-01,Brooklyn,2,EXP,X37,Peak,16,284.841,17.339277
2025-01-01,Brooklyn,1,EXP,X38,Off-Peak,197,2808.855,14.189501
2025-01-01,Brooklyn,1,EXP,X38,Peak,439,5659.58,12.864184
2025-01-01,Brooklyn,2,EXP,X38,Off-Peak,3,56.206,17.093992
2025-01-01,Brooklyn,2,EXP,X38,Peak,12,202.146,15.873956
2025-01-01,Manhattan,1,LCL/LTD,M1,Off-Peak,3827,22634.49,5.9131327
2025-01-01,Manhattan,1,LCL/LTD,M1,Peak,1895,11123.558,5.8688884
2025-01-01,Manhattan,2,LCL/LTD,M1,Off-Peak,913,6842.934,7.489398
2025-01-01,Manhattan,2,LCL/LTD,M1,Peak,378,2724.311,7.1957235
2025-01-01,Manhattan,1,LCL/LTD,M10,Off-Peak,1775,10988.092,6.1887126
2025-01-01,Manhattan,1,LCL/LTD,M10,Peak,948,5312.461,5.5985074
2025-01-01,Manhattan,2,LCL/LTD,M10,Off-Peak,661,4386.368,6.6295667
2025-01-01,Manhattan,2,LCL/LTD,M10,Peak,254,1641.3411,6.447391
2025-01-01,Manhattan,1,LCL/LTD,M100,Off-Peak,2918,18675.129,6.3999357
2025-01-01,Manhattan,1,LCL/LTD,M100,Peak,1357,8074.879,5.950263
2025-01-01,Manhattan,2,LCL/LTD,M100,Off-Peak,803,5475.458,6.8157415
2025-01-01,Manhattan,2,LCL/LTD,M100,Peak,319,2087.355,6.529633
2025-01-01,Manhattan,1,LCL/LTD,M101,Off-Peak,6444,41417.586,6.4267216
2025-01-01,Manhattan,1,LCL/LTD,M101,Peak,2354,13990.22,5.9416933
2025-01-01,Manhattan,2,LCL/LTD,M101,Off-Peak,1496,10678.151,7.1373177
2025-01-01,Manhattan,2,LCL/LTD,M101,Peak,555,3794.001,6.824732
2025-01-01,Manhattan,1,LCL/LTD,M102,Off-Peak,3428,20338.104,5.93164
2025-01-01,Manhattan,1,LCL/LTD,M102,Peak,1472,7535.44,5.1187773
2025-01-01,Manhattan,2,LCL/LTD,M102,Off-Peak,953,6391.122,6.701385
2025-01-01,Manhattan,2,LCL/LTD,M102,Peak,360,2269.697,6.2905407
2025-01-01,Manhattan,1,LCL/LTD,M103,Off-Peak,3061,18302.408,5.978885
2025-01-01,Manhattan,1,LCL/LTD,M103,Peak,1202,6281.144,5.224913
2025-01-01,Manhattan,2,LCL/LTD,M103,Off-Peak,861,5814.167,6.7501636
2025-01-01,Manhattan,2,LCL/LTD,M103,Peak,339,2137.269,6.2920537
2025-01-01,Manhattan,1,LCL/LTD,M104,Off-Peak,2308,13626.498,5.9016976
2025-01-01,Manhattan,1,LCL/LTD,M104,Peak,1037,5524.667,5.3249164
2025-01-01,Manhattan,2,LCL/LTD,M104,Off-Peak,1248,7722.794,6.1868434
2025-01-01,Manhattan,2,LCL/LTD,M104,Peak,443,2544.564,5.7342753
2025-01-01,Manhattan,1,LCL/LTD,M106,Off-Peak,444,2387.59,5.377166
2025-01-01,Manhattan,1,LCL/LTD,M106,Peak,335,1895.922,5.644898
2025-01-01,Manhattan,2,LCL/LTD,M106,Off-Peak,85,580.258,6.816764
2025-01-01,Manhattan,2,LCL/LTD,M106,Peak,46,314.81802,6.837635
2025-01-01,Manhattan,1,LCL/LTD,M11,Off-Peak,3127,18280.059,5.8443065
2025-01-01,Manhattan,1,LCL/LTD,M11,Peak,1252,6864.24,5.480938
2025-01-01,Manhattan,2,LCL/LTD,M11,Off-Peak,766,5168.0293,6.741618
2025-01-01,Manhattan,2,LCL/LTD,M11,Peak,300,2004.343,6.6696444
2025-01-01,Manhattan,1,LCL/LTD,M116,Off-Peak,1468,8697.225,5.92377
2025-01-01,Manhattan,1,LCL/LTD,M116,Peak,836,4469.174,5.3421974
2025-01-01,Manhattan,2,LCL/LTD,M116,Off-Peak,402,2455.575,6.101052
2025-01-01,Manhattan,2,LCL/LTD,M116,Peak,170,1002.827,5.89435
2025-01-01,Manhattan,1,LCL/LTD,M12,Off-Peak,456,3149.472,6.891745
2025-01-01,Manhattan,1,LCL/LTD,M12,Peak,223,1424.532,6.382185
2025-01-01,Manhattan,2,LCL/LTD,M12,Off-Peak,157,1176.983,7.466824
2025-01-01,Manhattan,2,LCL/LTD,M12,Peak,72,555.079,7.6669545
2025-01-01,Manhattan,1,LCL/LTD,M125,Off-Peak,2344,13066.153,5.5740657
2025-01-01,Manhattan,1,LCL/LTD,M125,Peak,1006,4930.257,4.8989987
2025-01-01,Manhattan,2,LCL/LTD,M125,Off-Peak,696,4426.139,6.353117
2025-01-01,Manhattan,2,LCL/LTD,M125,Peak,254,1517.621,5.969963
2025-01-01,Manhattan,1,SBS,M14A+,Off-Peak,1684,10161.075,6.0324526
2025-01-01,Manhattan,1,SBS,M14A+,Peak,769,4294.509,5.578544
2025-01-01,Manhattan,2,SBS,M14A+,Off-Peak,505,3146.076,6.2223167
2025-01-01,Manhattan,2,SBS,M14A+,Peak,197,1169.169,5.930294
2025-01-01,Manhattan,1,SBS,M14D+,Off-Peak,2880,18343.32,6.3688498
2025-01-01,Manhattan,1,SBS,M14D+,Peak,1488,8805.696,5.9148717
2025-01-01,Manhattan,2,SBS,M14D+,Off-Peak,809,5333.568,6.590748
2025-01-01,Manhattan,2,SBS,M14D+,Peak,318,2000.184,6.2891946
2025-01-01,Manhattan,1,LCL/LTD,M15,Off-Peak,4703,30893.572,6.568232
2025-01-01,Manhattan,1,LCL/LTD,M15,Peak,1789,10024.455,5.6008306
2025-01-01,Manhattan,2,LCL/LTD,M15,Off-Peak,1378,9957.321,7.225114
2025-01-01,Manhattan,2,LCL/LTD,M15,Peak,502,3233.604,6.43302
2025-01-01,Manhattan,1,SBS,M15+,Off-Peak,4497,35676.5,7.9318624
2025-01-01,Manhattan,1,SBS,M15+,Peak,2663,20686.99,7.767377
2025-01-01,Manhattan,2,SBS,M15+,Off-Peak,1120,9932.261,8.864839
2025-01-01,Manhattan,2,SBS,M15+,Peak,511,4458.425,8.723607
2025-01-01,Manhattan,1,LCL/LTD,M2,Off-Peak,3629,23713.521,6.533688
2025-01-01,Manhattan,1,LCL/LTD,M2,Peak,1707,10556.413,6.1818075
2025-01-01,Manhattan,2,LCL/LTD,M2,Off-Peak,943,7446.568,7.8942046
2025-01-01,Manhattan,2,LCL/LTD,M2,Peak,375,2840.939,7.5558286
2025-01-01,Manhattan,1,LCL/LTD,M20,Off-Peak,1050,6457.952,6.1479664
2025-01-01,Manhattan,1,LCL/LTD,M20,Peak,582,3391.562,5.821078
2025-01-01,Manhattan,2,LCL/LTD,M20,Off-Peak,479,3209.554,6.692985
2025-01-01,Manhattan,2,LCL/LTD,M20,Peak,182,1174.077,6.4205456
2025-01-01,Manhattan,1,LCL/LTD,M21,Off-Peak,448,2695.356,6.0151777
2025-01-01,Manhattan,1,LCL/LTD,M21,Peak,247,1391.017,5.614744
2025-01-01,Manhattan,2,LCL/LTD,M21,Off-Peak,133,888.02997,6.652353
2025-01-01,Manhattan,2,LCL/LTD,M21,Peak,59,398.525,6.7408237
2025-01-01,Manhattan,1,LCL/LTD,M22,Off-Peak,711,4268.678,6.003764
2025-01-01,Manhattan,1,LCL/LTD,M22,Peak,403,2188.902,5.422321
2025-01-01,Manhattan,2,LCL/LTD,M22,Off-Peak,189,1222.641,6.438887
2025-01-01,Manhattan,2,LCL/LTD,M22,Peak,84,548.241,6.4963236
2025-01-01,Manhattan,1,SBS,M23+,Off-Peak,1621,9689.527,5.9760513
2025-01-01,Manhattan,1,SBS,M23+,Peak,707,3909.061,5.526522
2025-01-01,Manhattan,2,SBS,M23+,Off-Peak,424,2691.6628,6.3391957
2025-01-01,Manhattan,2,SBS,M23+,Peak,163,989.294,6.0392566
2025-01-01,Manhattan,1,LCL/LTD,M3,Off-Peak,4363,24163.697,5.537932
2025-01-01,Manhattan,1,LCL/LTD,M3,Peak,1988,10733.241,5.3981304
2025-01-01,Manhattan,2,LCL/LTD,M3,Off-Peak,1244,8118.5938,6.5252438
2025-01-01,Manhattan,2,LCL/LTD,M3,Peak,505,3376.166,6.6838193
2025-01-01,Manhattan,1,LCL/LTD,M31,Off-Peak,2057,10747.661,5.2232413
2025-01-01,Manhattan,1,LCL/LTD,M31,Peak,1110,5389.216,4.8545275
2025-01-01,Manhattan,2,LCL/LTD,M31,Off-Peak,544,3276.616,6.0223145
2025-01-01,Manhattan,2,LCL/LTD,M31,Peak,236,1379.174,5.8378077
2025-01-01,Manhattan,1,SBS,M34+,Off-Peak,827,4725.647,5.7107825
2025-01-01,Manhattan,1,SBS,M34+,Peak,446,2371.42,5.3100443
2025-01-01,Manhattan,2,SBS,M34+,Off-Peak,196,1189.796,6.046898
2025-01-01,Manhattan,2,SBS,M34+,Peak,84,491.26,5.8253326
2025-01-01,Manhattan,1,SBS,M34A+,Off-Peak,890,4956.731,5.566343
2025-01-01,Manhattan,1,SBS,M34A+,Peak,481,2532.386,5.254785
2025-01-01,Manhattan,2,SBS,M34A+,Off-Peak,238,1468.34,6.159353
2025-01-01,Manhattan,2,SBS,M34A+,Peak,96,572.666,5.9231606
2025-01-01,Manhattan,1,LCL/LTD,M35,Off-Peak,440,5871.996,13.322955
2025-01-01,Manhattan,1,LCL/LTD,M35,Peak,171,2112.502,12.335878
2025-01-01,Manhattan,2,LCL/LTD,M35,Off-Peak,168,2258.248,13.425792
2025-01-01,Manhattan,2,LCL/LTD,M35,Peak,70,946.10803,13.345829
2025-01-01,Manhattan,1,LCL/LTD,M4,Off-Peak,4864,26497.428,5.4465528
2025-01-01,Manhattan,1,LCL/LTD,M4,Peak,2630,14661.971,5.574244
2025-01-01,Manhattan,2,LCL/LTD,M4,Off-Peak,1121,7375.994,6.5754414
2025-01-01,Manhattan,2,LCL/LTD,M4,Peak,490,3291.179,6.7093244
2025-01-01,Manhattan,1,LCL/LTD,M42,Off-Peak,1467,7883.9897,5.373239
2025-01-01,Manhattan,1,LCL/LTD,M42,Peak,848,4143.874,4.8861446
2025-01-01,Manhattan,2,LCL/LTD,M42,Off-Peak,350,2104.134,6.010204
2025-01-01,Manhattan,2,LCL/LTD,M42,Peak,149,798.159,5.3464556
2025-01-01,Manhattan,1,LCL/LTD,M5,Off-Peak,2682,19294.992,7.1918535
2025-01-01,Manhattan,1,LCL/LTD,M5,Peak,1216,8140.012,6.6927896
2025-01-01,Manhattan,2,LCL/LTD,M5,Off-Peak,856,6446.839,7.5273333
2025-01-01,Manhattan,2,LCL/LTD,M5,Peak,353,2576.674,7.285131
2025-01-01,Manhattan,1,LCL/LTD,M50,Off-Peak,708,3847.986,5.42851
2025-01-01,Manhattan,1,LCL/LTD,M50,Peak,370,1833.792,4.9528627
2025-01-01,Manhattan,2,LCL/LTD,M50,Off-Peak,149,871.73096,5.8474693
2025-01-01,Manhattan,2,LCL/LTD,M50,Peak,63,360.537,5.6961374
2025-01-01,Manhattan,1,LCL/LTD,M55,Off-Peak,1103,7360.78,6.6682773
2025-01-01,Manhattan,1,LCL/LTD,M55,Peak,481,2834.46,5.886277
2025-01-01,Manhattan,2,LCL/LTD,M55,Off-Peak,397,3068.681,7.7273607
2025-01-01,Manhattan,2,LCL/LTD,M55,Peak,160,1166.1329,7.2704453
2025-01-01,Manhattan,1,LCL/LTD,M57,Off-Peak,1201,5961.482,4.961728
